'id'|'parent_id'|'name'|'original'|'level'|'count'
'144694'|'144596'|'Следственный комитет'|'Следственный комитет'|'2'|'544'
'144695'|'144596'|'Службы судебных приставов'|'Службы судебных приставов'|'2'|'549'
'144696'|'144596'|'Суды'|'Суды'|'2'|'2594'
'144697'|'138189'|'Сумки, кожгалантерея'|'Сумки, кожгалантерея'|'2'|'19998'
'144698'|'137794'|'Аквапарки, водные аттракционы'|'Аквапарки, водные аттракционы'|'2'|'84'
'144699'|'137794'|'Бильярдные залы'|'Бильярдные залы'|'2'|'1370'
'144700'|'137794'|'Букмекерские конторы и лотереи'|'Букмекерские конторы, лотереи'|'2'|'2866'
'144701'|'137794'|'Дендрарий'|'Дендрарий'|'2'|'1'
'144702'|'137794'|'Караоке-залы и клубы'|''|'2'|'0'
'144703'|'137794'|'Кинотеатры'|'Кинотеатры'|'2'|'807'
'144704'|'137794'|'Ночные клубы'|'Ночные клубы'|'2'|'1596'
'144705'|'137794'|'Океанариум'|'Океанариум'|'2'|'23'
'144706'|'137794'|'Организация экскурсий по городу'|'Организация экскурсий по городу'|'2'|'1971'
'144707'|'137794'|'Пабы'|'Пабы'|'2'|'0'
'144708'|'137794'|'Парк бабочек'|'Парк бабочек'|'2'|'23'
'144709'|'137794'|'Спортивно-тактические клубы'|'Спортивно-тактические клубы'|'2'|'1184'
'144710'|'137794'|'Столовые и пункты общественного питания'|'Столовые'|'2'|'6948'
'144711'|'137794'|'Тиры и стрелковые клубы'|'Стрелковые клубы'|'2'|'586'
'144712'|'137794'|'Услуги праздничного оформления, фото и видеосъемки на выезде'|''|'2'|'2'
'144713'|'137794'|'Цирк и развлечения'|'Цирк'|'2'|'49'
'144714'|'144597'|'Бары'|'Бары'|'2'|'11912'
'144715'|'144597'|'Кулинария'|'Кулинария'|'2'|'2636'
'144716'|'144597'|'Доставка готовых блюд и суши'|''|'2'|'1'
'144717'|'144597'|'Кейтеринг, доставка еды'|'Кейтеринг'|'2'|'2440'
'144718'|'144597'|'Кафе'|'Кафе'|'2'|'28337'
'144719'|'144597'|'Кафе и рестораны быстрого питания'|'Кафе, рестораны быстрого питания'|'2'|'15781'
'144720'|'144597'|'Рестораны'|'Рестораны'|'2'|'10607'
'144721'|'144597'|'Суши-бары и рестораны'|'Суши-бары, рестораны'|'2'|'2642'
'144722'|'144597'|'Фреш-бары, бары кислородных коктейлей'|'Фреш-бары, бары кислородных коктейлей'|'2'|'4348'
'144723'|'137838'|'Ip-телефония'|'Ip-телефония'|'2'|'2742'
'144724'|'137838'|'Автоматизация торговли, бизнеса и производственных процессов'|''|'2'|'4'
'144725'|'137838'|'Аксессуары к мобильным телефонам'|'Аксессуары к мобильным телефонам'|'2'|'24266'
'144726'|'137838'|'Бухгалтерские и правовые программы'|''|'2'|'0'
'144727'|'137838'|'Городские информационные сайты'|'Городские информационные сайты'|'2'|'1600'
'144728'|'137838'|'Интернет-провайдеры'|'Интернет-провайдеры'|'2'|'8302'
'144729'|'137838'|'Коммутационное оборудование'|'Коммутационное оборудование'|'2'|'1113'
'144730'|'137838'|'Интернет-кафе и компьютерные клубы'|'Компьютерные клубы'|'2'|'543'
'144731'|'137838'|'Мобильные телефоны'|'Мобильные телефоны'|'2'|'24346'
'144732'|'137838'|'Монтаж телефонных сетей'|'Монтаж телефонных сетей'|'2'|'1078'
'144733'|'137838'|'Установка и обслуживание антенного оборудования'|'Монтаж, обслуживание антенного оборудования'|'2'|'1419'
'144734'|'137838'|'Навигационное оборудование'|'Навигационное оборудование'|'2'|'3049'
'144735'|'137838'|'Операторы мобильной связи'|'Операторы сотовой связи'|'2'|'8502'
'144736'|'137838'|'Отделения электросвязи'|'Отделения электросвязи'|'2'|'44'
'144737'|'137838'|'Офисные атс'|'Офисные атс'|'2'|'1310'
'144738'|'137838'|'Платежные системы'|'Платёжные системы интернета'|'2'|'109'
'144739'|'137838'|'Поисковые интернет-системы'|'Поисковые интернет-системы'|'2'|'51'
'144740'|'137838'|'Почтовые отделения'|'Почтовые отделения'|'2'|'5358'
'144741'|'137838'|'Продажа программного обеспечения'|'Продажа программного обеспечения'|'2'|'7787'
'144742'|'137838'|'Продажа электронных цифровых подписей'|'Продажа электронных цифровых подписей'|'2'|'0'
'144743'|'137838'|'Разработка компьютерных игр'|'Разработка компьютерных игр'|'2'|'98'
'144744'|'137838'|'Ремонт мобильных устройств связи'|'Ремонт мобильных устройств связи'|'2'|'17919'
'144745'|'137838'|'Сайты объявлений'|'Сайты объявлений'|'2'|'298'
'144746'|'137838'|'Системы мониторинга транспорта'|'Системы мониторинга транспорта'|'2'|'2005'
'144747'|'137838'|'Строительство, проектирование объектов связи'|'Строительство, проектирование объектов связи'|'2'|'1257'
'144748'|'137874'|'Ателье меховые, кожаные'|'Ателье меховые, кожаные'|'2'|'7997'
'144749'|'137874'|'Ателье трикотажные'|'Ателье трикотажные'|'2'|'2456'
'144750'|'137874'|'Ателье швейные'|'Ателье швейные'|'2'|'18167'
'144751'|'137874'|'Обустройство улиц'|'Благоустройство улиц'|'2'|'2112'
'144752'|'137874'|'Дезинфекция, дезинсекция и дератизация'|'Дезинфекция, дератизация, дезинсекция'|'2'|'1884'
'144753'|'137874'|'Жилищно-коммунальные услуги и ЖКХ'|''|'2'|'0'
'144754'|'137874'|'Изготовление ключей'|'Изготовление ключей'|'2'|'8327'
'144755'|'137874'|'Лифты и подъемно-пассажирские устройства'|'Продажа, обслуживание подъёмно-пассажирских устройств'|'2'|'0'
'144756'|'137874'|'Пункты приёма платежей и расчётные центры коммунальных услуг'|'Пункты приёма платежей, расчётные центры коммунальных услуг'|'2'|'4047'
'144757'|'137874'|'Ремонт очков'|'Ремонт очков'|'2'|'1796'
'144758'|'137874'|'Ремонт часов'|'Ремонт часов'|'2'|'4061'
'144759'|'137874'|'Службы знакомств'|'Службы знакомств'|'2'|'283'
'144760'|'137874'|'Техобслуживание теплоэнергосетей'|'Техобслуживание теплоэнергосетей'|'2'|'493'
'144761'|'137874'|'Тсж'|'Тсж'|'2'|'0'
'144762'|'137874'|'Услуги вышивки'|'Услуги вышивки'|'2'|'1162'
'144763'|'137874'|'Фото на документы'|'Фото на документы'|'2'|'9586'
'144764'|'137874'|'Фотоцентры'|'Фотоцентры'|'2'|'8832'
'144765'|'137874'|'Чистка и реставрация пухо-перьевых изделий'|'Чистка, реставрация пухо-перьевых изделий'|'2'|'1334'
'144766'|'137905'|'Cd, dvd, bd-диски'|'Cd, dvd, bd'|'2'|'3660'
'144767'|'137905'|'Продажа аудио и видеотехники'|'Аудио, видеотехника'|'2'|'9'
'144768'|'137905'|'Заправка картриджей'|'Заправка картриджей'|'2'|'7407'
'144769'|'137905'|'Компьютеры и комплектующие'|'Компьютеры, комплектующие'|'2'|'16676'
'144770'|'137905'|'Модернизация компьютеров'|'Модернизация компьютеров'|'2'|'1726'
'144771'|'137905'|'Продажа, аренда и ремонт кулеров для воды и кофемашин'|''|'2'|'0'
'144772'|'137905'|'Расходные материалы для оргтехники'|'Расходные материалы для оргтехники'|'2'|'6664'
'144773'|'137905'|'Ремонт бытовой техники'|'Ремонт бытовой техники'|'2'|'6391'
'144774'|'137905'|'Ремонт компьютеров и оргтехники'|''|'2'|'1'
'144775'|'137905'|'Товары для фотографов, фототовары'|'Фототовары'|'2'|'6411'
'144776'|'137925'|'Библиотеки и книги'|'Библиотеки'|'2'|'3936'
'144777'|'137925'|'Городские оркестры'|'Городские оркестры'|'2'|'80'
'144778'|'137925'|'Музеи'|'Музеи'|'2'|'2136'
'144779'|'137925'|'Киностудии'|'Киностудии'|'2'|'321'
'144780'|'137925'|'Картинные галереи и выставки'|'Художественные выставки, галереи'|'2'|'940'
'144781'|'137925'|'Художественные товары и материалы'|'Художественные товары, материалы'|'2'|'4234'
'144782'|'137925'|'Театры и филармонии'|''|'2'|'0'
'144783'|'144598'|'Мечети и медресе'|'Мечети'|'2'|'311'
'144784'|'144598'|'Семинарии и духовные образовательные учреждения'|'Духовные учебные заведения'|'2'|'124'
'144785'|'144598'|'Паломнические службы'|'Паломнические службы'|'2'|'0'
'144786'|'144598'|'Религиозные организации и товары'|''|'2'|'1'
'144787'|'144598'|'Церкви, соборы и храмы'|'Храмы, соборы, церкви'|'2'|'3232'
'144788'|'144598'|'Помощь в организации похорон'|'Помощь в организации похорон'|'2'|'2773'
'144789'|'137948'|'Бескаркасная мебель'|'Бескаркасная мебель'|'2'|'605'
'144790'|'137948'|'Детская мебель'|'Детская мебель'|'2'|'16611'
'144791'|'137948'|'Изготовление и ремонт мебели'|''|'2'|'2'
'144792'|'137948'|'Изделия из камня для помещений'|'Изделия из камня для помещений'|'2'|'2433'
'144793'|'137948'|'Мебель для медицинских учреждений и предприятий общественного питания'|''|'2'|'1'
'144794'|'137948'|'Мебель для учебных и дошкольных учреждений'|'Мебель для учебных и дошкольных учреждений'|'2'|'2440'
'144795'|'137948'|'Корпусная и офисная мебель'|''|'2'|'2'
'144796'|'137948'|'Ткани для обивки мебели'|'Мебельные ткани'|'2'|'925'
'144797'|'137948'|'Мебель из ротанга и лозы'|'Плетёная мебель, изделия'|'2'|'1369'
'144798'|'137948'|'Садово-парковая мебель и аксессуары'|'Садово-парковая мебель, аксессуары'|'2'|'3617'
'144799'|'137948'|'Серийное производство мебели'|'Серийное производство мебели'|'2'|'1413'
'144800'|'137948'|'Шкафы-купе'|'Шкафы-купе'|'2'|'4'
'144801'|'137975'|'Продажа лекарств и аптеки'|'Аптеки'|'2'|'36225'
'144802'|'137975'|'Больницы'|'Больницы'|'2'|'5533'
'144803'|'137975'|'Гирудотерапия'|'Гирудотерапия'|'2'|'657'
'144804'|'137975'|'Госпитали'|'Госпитали'|'2'|'227'
'144805'|'137975'|'Диспансеры и диагностические центры'|''|'2'|'0'
'144806'|'137975'|'Женские консультации'|'Женские консультации'|'2'|'763'
'144807'|'137975'|'Лекарственные препараты'|'Лекарственные препараты'|'2'|'1090'
'144808'|'137975'|'Лечение зависимостей'|'Лечение зависимостей'|'2'|'941'
'144809'|'137975'|'Лечение лор-заболеваний'|'Лечение лор-заболеваний'|'2'|'1820'
'144810'|'137975'|'Медикаментозное лечение зависимостей'|'Медикаментозное лечение зависимостей'|'2'|'0'
'144811'|'137975'|'Продажа медицинских пиявок, гирудотерапия'|'Медицинские пиявки – продажа, производство косметики'|'2'|'0'
'144812'|'137975'|'Медицинские приборы, аппараты и расходные материалы'|''|'2'|'0'
'144813'|'137975'|'Медицинское оборудование, инструмент'|'Медицинское оборудование, инструмент'|'2'|'3671'
'144814'|'137975'|'Многопрофильные медицинские центры'|'Многопрофильные медицинские центры'|'2'|'5163'
'144815'|'137975'|'Морги'|'Морги'|'2'|'159'
'144816'|'137975'|'Оптика, подбор очков, проверка зрения'|'Оптика'|'2'|'11106'
'144817'|'137975'|'Ортопедия и травматология'|'Ортопедия и травматология'|'2'|'1550'
'144818'|'137975'|'Отделения общей врачебной практики, взрослые и детские поликлиники'|''|'2'|'0'
'144819'|'137975'|'Патронажные услуги'|'Патронажные услуги'|'2'|'290'
'144820'|'137975'|'Протезные и ортопедические товары'|'Протезные, ортопедические товары'|'2'|'1'
'144821'|'137975'|'Психологическая помощь в избавлении от зависимостей'|'Психологическая помощь в избавлении от зависимостей'|'2'|'1573'
'144822'|'137975'|'Реабилитационные центры'|'Реабилитационные центры'|'2'|'1473'
'144823'|'137975'|'Ремонт медицинского оборудования и инструментов'|'Ремонт медицинского оборудования, инструментов'|'2'|'570'
'144824'|'137975'|'Рефлексотерапия'|'Рефлексотерапия'|'2'|'802'
'144825'|'137975'|'Санитарно-эпидемиологический надзор'|'Санитарно-эпидемиологический надзор'|'2'|'468'
'144826'|'137975'|'Стоматологические поликлиники и центры'|''|'2'|'2'
'144827'|'137975'|'Стоматологическое оборудование и материалы'|'Стоматологическое оборудование, материалы'|'2'|'1121'
'144828'|'137975'|'Травмпункты'|'Травмпункты'|'2'|'362'
'144829'|'137975'|'Фельдшерско-акушерские пункты, фапы'|'Фельдшерско-акушерские пункты'|'2'|'394'
'144830'|'137975'|'Физиотерапия'|'Физиотерапия'|'2'|'863'
'144831'|'137975'|'Фитоцентры и фитопродукция'|''|'2'|'0'
'144832'|'137975'|'Центры борьбы со спидом'|'Центры борьбы со спидом'|'2'|'99'
'144833'|'137975'|'Школы для будущих мам и центры планирования семьи'|''|'2'|'0'
'144834'|'144602'|'Инфракрасные сауны'|'Инфракрасные сауны'|'2'|'0'
'144835'|'144602'|'Парикмахерские и ногтевые студии'|''|'2'|'1'
'144836'|'144602'|'Пластическая хирургия'|'Пластическая хирургия'|'2'|'658'
'144837'|'144602'|'Средства гигиены'|'Средства гигиены'|'2'|'4731'
'144838'|'144602'|'Санаторно-курортное лечение и профилактории'|'Санатории, профилактории'|'2'|'1090'
'144839'|'144602'|'Солярии и студии загара'|'Студии загара'|'2'|'12364'
'144840'|'144602'|'Тонизирующие процедуры'|'Тонизирующие процедуры'|'2'|'1213'
'144841'|'144602'|'Spa-процедуры'|'Spa-процедуры'|'2'|'3722'
'144842'|'144602'|'Косметика ручной работы'|'Косметика ручной работы'|'2'|'882'
'144843'|'144602'|'Косметика и парфюмерия'|'Косметика, парфюмерия'|'2'|'35221'
'144844'|'144603'|'Добыча природного сырья'|'Добыча природного сырья'|'2'|'1'
'144845'|'144603'|'Нефтепродукты, нефте- и газодобывающие компании'|''|'2'|'0'
'144846'|'144603'|'Сварочные материалы'|'Сварочные материалы'|'2'|'1952'
'144847'|'144603'|'Сорбенты'|'Сорбенты'|'2'|'36'
'144848'|'144603'|'Технические газы и криогенные жидкости'|'Технические газы, криогенные жидкости'|'2'|'1004'
'144849'|'144603'|'Уголь'|'Уголь'|'2'|'912'
'144850'|'138057'|'Черный и цветной металлопрокат'|''|'2'|'2'
'144851'|'138057'|'Прием и переработка черного металлолома и драгметаллов'|''|'2'|'0'
'144852'|'138057'|'Магниты'|'Магниты'|'2'|'137'
'144853'|'138057'|'Металлообработка'|'Металлообработка'|'2'|'6095'
'144854'|'138057'|'Нержавеющий металлопрокат'|'Нержавеющий металлопрокат'|'2'|'2876'
'144855'|'138057'|'Литейное производство'|'Литейное производство'|'2'|'606'
'144856'|'144604'|'Абразивный инструмент'|'Абразивный инструмент'|'2'|'3572'
'144857'|'144604'|'Банковское оборудование'|'Банковское оборудование'|'2'|'1134'
'144858'|'144604'|'Бензиновое и дизельное оборудование'|'Бензиновое, дизельное оборудование'|'2'|'1717'
'144859'|'144604'|'Бензоинструмент'|'Бензоинструмент'|'2'|'3858'
'144860'|'144604'|'Буровое оборудование'|'Буровое оборудование'|'2'|'791'
'144861'|'144604'|'Вендинговое оборудование'|'Вендинговое оборудование'|'2'|'430'
'144862'|'144604'|'Вентиляционное и тепловое оборудование'|'Вентиляционное, тепловое оборудование'|'2'|'3'
'144863'|'144604'|'Весовое оборудование'|'Весовое оборудование'|'2'|'3057'
'144864'|'144604'|'Деревообрабатывающее оборудование и инструмент'|''|'2'|'1'
'144865'|'144604'|'Звуковое, световое и видеооборудование'|'Звуковое, световое, видеооборудование'|'2'|'1374'
'144866'|'144604'|'Игорное оборудование и аксессуары'|'Игорное оборудование, аксессуары'|'2'|'53'
'144867'|'144604'|'Тенты и палатки'|'Каркасно-тентовые конструкции'|'2'|'1757'
'144868'|'144604'|'Кассовое оборудование и расходники'|'Ккм, расходные материалы'|'2'|'2475'
'144869'|'144604'|'Нефтегазовое оборудование, техника для нефтебаз и АЗС'|''|'2'|'0'
'144870'|'144604'|'Оборудование для автомоек и автосервиса'|''|'2'|'0'
'144871'|'144604'|'Пневмоинструмент'|'Пневмоинструмент'|'2'|'847'
'144872'|'144604'|'Подшипники'|'Подшипники'|'2'|'1452'
'144873'|'144604'|'Полиграфическое оборудование и пресс-формы'|''|'2'|'0'
'144874'|'144604'|'Платежные терминалы и информационные киоски'|'Продажа платёжных терминалов, информационных киосков'|'2'|'242'
'144875'|'144604'|'Прокат и продажа проекционного и мультимедийного оборудования'|''|'2'|'0'
'144876'|'144604'|'Прокат оборудования и инструментов'|'Прокат оборудования, инструментов'|'2'|'1631'
'144877'|'144604'|'Резинотехнические изделия'|'Резинотехнические изделия'|'2'|'2844'
'144878'|'144604'|'Ремонт бензоинструмента'|'Ремонт бензоинструмента'|'2'|'1214'
'144879'|'144604'|'Ремонт промышленного и климатического оборудования'|''|'2'|'2'
'144880'|'144604'|'Техника для склада и дополнительные вспомогательные устройства'|''|'2'|'0'
'144881'|'144605'|'Бухгалтерские курсы'|'Бухгалтерские курсы'|'2'|'961'
'144882'|'144605'|'Кадетские школы, корпуса'|'Кадетские школы, корпуса'|'2'|'91'
'144883'|'144605'|'Кадровые, рекрутинговые агентства'|'Кадровые, рекрутинговые агентства'|'2'|'2734'
'144884'|'144605'|'Киношколы и консерватории'|''|'2'|'0'
'144885'|'144605'|'Технические институты и конструкторские бюро'|'Конструкторские бюро'|'2'|'377'
'144886'|'144605'|'Кулинарные курсы'|'Кулинарные курсы'|'2'|'329'
'144887'|'144605'|'Семинары и курсы личностного роста'|'Личностные тренинги, семинары'|'2'|'2722'
'144888'|'144605'|'Обучение бизнес-профессиям'|'Обучение бизнес-профессиям'|'2'|'948'
'144889'|'144605'|'Маникюрные и парикмахерские курсы'|'Обучение мастеров для салонов красоты'|'2'|'4849'
'144890'|'144605'|'Помощь в обучении, услуги перевода с иностранных языков'|''|'2'|'1'
'144891'|'144605'|'Фотошколы и художественные школы'|''|'2'|'0'
'144892'|'144605'|'Школы искусств и цирковые студии'|''|'2'|'0'
'144893'|'144605'|'Школы-интернаты'|'Школы-интернаты'|'2'|'534'
'144894'|'138189'|'Осенняя и зимняя верхняя одежда'|'Верхняя одежда'|'2'|'12975'
'144895'|'138189'|'Шапки и шляпы'|'Головные уборы'|'2'|'8986'
'144896'|'138189'|'Детская обувь,одежда и игрушки'|''|'2'|'1'
'144897'|'138189'|'Джинсовая одежда'|'Джинсовая одежда'|'2'|'5674'
'144898'|'138189'|'Женская одежда'|'Женская одежда'|'2'|'62150'
'144899'|'138189'|'Сырье для кожевенной и меховой промышленности'|'Мех, кожа - сырьё'|'2'|'467'
'144900'|'138189'|'Мужская одежда'|'Мужская одежда'|'2'|'32716'
'144901'|'138189'|'Производство, ремонт и оптовая продажа обуви'|''|'2'|'0'
'144902'|'138189'|'Свадебные салоны'|'Свадебные салоны'|'2'|'0'
'144903'|'138189'|'Свадебные товары'|'Свадебные товары'|'2'|'3654'
'144904'|'138189'|'Секонд-хенд'|'Секонд-хенд'|'2'|'3053'
'144905'|'138189'|'Спецодежда, спецобувь и средства индивидуальной защиты'|''|'2'|'1'
'144906'|'138189'|'Сценические, карнавальные костюмы и аксессуары'|''|'2'|'0'
'144907'|'138189'|'Товары для новорождённых'|'Товары для новорождённых'|'2'|'10415'
'144908'|'138189'|'Трикотажные и чулочно-носочные изделия'|''|'2'|'0'
'144909'|'138216'|'Услуги вневедомственной охраны, инкассации и детективов'|''|'2'|'0'
'144910'|'138216'|'Системы охраны, безопасности и детекторы лжи'|''|'2'|'2'
'144911'|'138216'|'Продажа, ремонт и установка домофонов, охранно-пожарных систем'|''|'2'|'2'
'144912'|'138216'|'Огнезащитная обработка'|'Огнезащитная обработка'|'2'|'1992'
'144913'|'138216'|'Спасательное, противопожарное и противокражное оборудование'|''|'2'|'0'
'144914'|'138228'|'Табачные изделия, алкогольные напитки и пиво'|''|'2'|'0'
'144915'|'138228'|'Масло и жиры'|'Жир, маслопродукты'|'2'|'2711'
'144916'|'138228'|'Бакалея и макаронная продукция'|'Макаронные изделия'|'2'|'1418'
'144917'|'138228'|'Птица и полуфабрикаты'|'Мясо птицы, полуфабрикаты'|'2'|'20856'
'144918'|'138228'|'Мясо и мясная продукция'|'Мясо, полуфабрикаты'|'2'|'11683'
'144919'|'138228'|'Фрукты, сухофрукты и овощи'|'Овощи, фрукты, ягоды, грибы'|'2'|'18820'
'144920'|'138228'|'Продажа и доставка питьевой воды'|'Продажа, доставка питьевой воды'|'2'|'4'
'144921'|'138228'|'Деликатесы, рыба и морепродукты'|'Рыба, морепродукты'|'2'|'8275'
'144922'|'138228'|'Хлеб и выпечка'|'Хлебобулочные изделия'|'2'|'15174'
'144923'|'138228'|'Чай и  кофе'|''|'2'|'1'
'144924'|'138263'|'Агентства по подписке и продаже печатной продукции'|''|'2'|'0'
'144925'|'138263'|'Бумага для полиграфии'|'Бумага для полиграфии'|'2'|'567'
'144926'|'138263'|'Видеостудии'|'Видеостудии'|'2'|'2667'
'144927'|'138263'|'Газеты'|'Газеты'|'2'|'2688'
'144928'|'138263'|'Модельные агентства'|'Модельные агентства'|'2'|'541'
'144929'|'138263'|'Оперативная полиграфия'|'Услуги оперативной полиграфии'|'2'|'5'
'144930'|'138263'|'Офсетная печать'|'Офсетная печать'|'2'|'6868'
'144931'|'138263'|'Размещение рекламы в интернете, СМИ и на транспорте'|''|'2'|'2'
'144932'|'138263'|'Рекламные агентства полного цикла'|'Рекламные агентства полного цикла'|'2'|'4838'
'144933'|'138263'|'Световая реклама'|'Световая реклама'|'2'|'4802'
'144934'|'138263'|'Тампопечать'|'Тампопечать'|'2'|'1463'
'144935'|'138263'|'Телевидение, телеканалы и телерадиокомпании'|''|'2'|'0'
'144936'|'138263'|'Термопечать'|'Термопечать'|'2'|'29'
'144937'|'138307'|'Авиационные клубы'|'Авиационные клубы'|'2'|'207'
'144938'|'138307'|'Гольф-клубы и картинг'|''|'2'|'0'
'144939'|'138307'|'Лыжные базы и горнолыжные комплексы'|'Лыжные базы, горнолыжные комплексы'|'2'|'339'
'144940'|'138307'|'Продажа и прокат спортивного инвентаря и техники'|''|'2'|'0'
'144941'|'138307'|'Рыболовные принадлежности, снаряжение для туризма и отдыха'|''|'2'|'0'
'144942'|'138307'|'Спортивно-технические и спортивно-интеллектуальные клубы'|''|'2'|'0'
'144943'|'138307'|'Спортивное питание'|'Спортивное питание'|'2'|'4968'
'144944'|'138307'|'Федерации спорта и спортивные школы'|''|'2'|'1'
'144945'|'138350'|'Автоматические ворота, двери'|'Автоматические ворота, двери'|'2'|'12'
'144946'|'138350'|'Клеевая продуция и герметики'|'Герметики, клеи'|'2'|'8457'
'144947'|'138350'|'Фанера, гипсокартон, ДСП, ДВП'|''|'2'|'0'
'144948'|'138350'|'Замки, скобяные изделия'|'Замки, скобяные изделия'|'2'|'4654'
'144949'|'138350'|'Звукоизоляционные материалы'|'Звукоизоляционные материалы'|'2'|'2390'
'144950'|'138350'|'Витражи и мозаика'|'Изготовление художественных витражей, мозаики'|'2'|'1222'
'144951'|'138350'|'Кафельная и керамическая плитка'|'Керамическая плитка, кафель'|'2'|'6124'
'144952'|'138350'|'Продажа кирпича, бетоноблоков и шлакоблоков'|''|'2'|'1'
'144953'|'138350'|'Магазины строительных и отделочных материалов'|''|'2'|'2'
'144954'|'138350'|'Межкомнатные двери'|'Межкомнатные двери'|'2'|'15617'
'144955'|'138350'|'Мрамор, гранит'|'Мрамор, гранит'|'2'|'0'
'144956'|'138350'|'Напольные покрытия, комплектующие'|'Напольные покрытия, комплектующие'|'2'|'10492'
'144957'|'138350'|'Обои'|'Обои'|'2'|'6578'
'144958'|'138350'|'Фасадные, огнеупорные и огнезащитные материалы'|''|'2'|'0'
'144959'|'138350'|'Окна'|'Окна'|'2'|'18791'
'144960'|'138350'|'Оргстекло, поликарбонат'|'Оргстекло, поликарбонат'|'2'|'1860'
'144961'|'138350'|'Песок, щебень'|'Песок, щебень'|'2'|'5705'
'144962'|'138350'|'Пиломатериалы и погонажные изделия'|''|'2'|'1'
'144963'|'138350'|'Системы водоотведения'|'Системы водоотведения'|'2'|'1832'
'144964'|'138399'|'Алмазное бурение и резка'|'Алмазное бурение, резка'|'2'|'819'
'144965'|'138399'|'Антикоррозийная обработка металлоконструкций'|'Антикоррозийная обработка металлоконструкций'|'2'|'1226'
'144966'|'138399'|'Буровые работы'|'Буровые работы'|'2'|'2332'
'144967'|'138399'|'Быстровозводимые здания, сооружения'|'Быстровозводимые здания, сооружения'|'2'|'4828'
'144968'|'138399'|'Бюро технической инвентаризации (бти)'|'Бюро технической инвентаризации (бти)'|'2'|'0'
'144969'|'138399'|'Взрывные работы'|'Взрывные работы'|'2'|'71'
'144970'|'138399'|'Высотные работы'|'Высотные работы'|'2'|'1774'
'144971'|'138399'|'Геофизические, геологические и геодезические работы'|''|'2'|'0'
'144972'|'138399'|'Кадастровые и земляные работы'|''|'2'|'0'
'144973'|'138399'|'Инжиниринговые услуги'|'Инжиниринговые услуги'|'2'|'3264'
'144974'|'138399'|'Кровельные работы'|'Кровельные работы'|'2'|'6318'
'144975'|'138399'|'Ландшафтная архитектура'|'Ландшафтная архитектура'|'2'|'3771'
'144976'|'138399'|'Монтаж климатических систем, отопления и водоснабжения'|''|'2'|'4'
'144977'|'138399'|'Новостройки'|'Новостройки'|'2'|'13218'
'144978'|'138399'|'Оборудование для очистки воды'|'Оборудование для очистки воды'|'2'|'5136'
'144979'|'138399'|'Продажа земли и частных домов'|'Продажа земельных участков, малоэтажных домов'|'2'|'1079'
'144980'|'138399'|'Ремонт окон'|'Ремонт окон'|'2'|'2992'
'144981'|'138399'|'Ремонт и отделка помещений'|''|'2'|'3'
'144982'|'138399'|'Репетиционные студии'|'Репетиционные студии'|'2'|'185'
'144983'|'138399'|'Услуги сварщиков'|'Сварочные работы'|'2'|'3559'
'144984'|'138399'|'Строительство азс, агзс'|'Строительство азс, агзс'|'2'|'0'
'144985'|'138399'|'Строительство бань, гаражей и дач'|''|'2'|'3'
'144986'|'138399'|'Строительство и монтаж бассейнов и фонтанов'|'Строительство и монтаж бассейнов, фонтанов'|'2'|'1521'
'144987'|'138399'|'Строительство мостов, тоннелей и путепроводов'|'Строительство мостов, тоннелей, путепроводов'|'2'|'1'
'144988'|'138399'|'Строительство систем газоснабжения'|'Строительство систем газоснабжения'|'2'|'1'
'144989'|'138399'|'Строительство, обслуживание электросетей'|'Строительство, обслуживание электросетей'|'2'|'1801'
'144990'|'138399'|'Строительство, ремонт дорог'|'Строительство, ремонт дорог'|'2'|'3135'
'144991'|'138399'|'Строительство, ремонт наружных инженерных сетей'|'Строительство, ремонт наружных инженерных сетей'|'2'|'0'
'144992'|'138399'|'Теплоизоляционные работы'|'Теплоизоляционные работы'|'2'|'1090'
'144993'|'138399'|'Техническая экспертиза и инвентаризация'|''|'2'|'0'
'144994'|'138399'|'Фасадные работы'|'Фасадные работы'|'2'|'6055'
'144995'|'138399'|'Экологические работы'|'Экологические работы'|'2'|'1512'
'144996'|'138399'|'Электроизмерительные работы'|'Электроизмерительные работы'|'2'|'1512'
'144997'|'138462'|'Рулонные шторы, жалюзи и рольставни'|'Жалюзи, рольставни'|'2'|'21'
'144998'|'138462'|'Лестницы и ограждения для интерьера'|'Интерьерные лестницы, ограждения'|'2'|'4665'
'144999'|'138462'|'Ковры, ткани, пряжа и швейная фурнитура'|''|'2'|'4'
'145000'|'138476'|'Аквариумы'|'Аквариумы'|'2'|'2549'
'145001'|'138476'|'Ветеринарные аптеки, клиники и препараты'|''|'2'|'1'
'145002'|'138476'|'Услуги по уходу за животными, гостиницы для животных'|''|'2'|'0'
'145003'|'138476'|'Клубы домашних животных и животноводство'|''|'2'|'0'
'145004'|'138476'|'Зоотовары и комбикорм'|''|'2'|'0'
'145005'|'138476'|'Приюты для животных'|'Приюты для животных'|'2'|'74'
'145006'|'138476'|'Ритуальные услуги для животных'|'Ритуальные услуги для животных'|'2'|'190'
'145007'|'144607'|'Аксессуары для бань, саун и ванных комнат'|''|'2'|'1'
'145008'|'144607'|'Гипермаркеты'|'Гипермаркеты'|'2'|'1016'
'145009'|'144607'|'Доставка цветов'|'Доставка цветов'|'2'|'11669'
